goodreads_book_id,title,authors,average_rating,ratings_count,Fantasy,art,biography,business,christian,classics,comics,cookbooks,crime,history,horror,manga,memoir,music,mystery,paranormal,philosophy,poetry,psychology,religion,romance,science,spirituality,sports,suspense,thriller,travel
8935153,Hit List,Laurell K. Hamilton,3.92,21516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8935689,Consider Phlebas,Iain M. Banks,3.85,48649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8949352,Night Road,Kristin Hannah,4.17,58028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9018370,"The Walking Dead, Vol. 13","Robert Kirkman, Charlie Adlard, Cliff Rathburn",4.23,11521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9064899,Endlessly,Kiersten White,3.99,18789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9065265,Retribution,Sherrilyn Kenyon,4.12,15771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9067850,The Throne of Fire,Rick Riordan,4.2,116360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118135,State of Wonder,Ann Patchett,3.85,124837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9151181,Onward,"Howard Schultz, Joanne Gordon",3.79,11119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9160695,Battle Hymn of the Tiger Mother,Amy Chua,3.61,34710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9165406,Okay for Now,Gary D. Schmidt,4.19,24254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9166559,These Things Hidden,Heather Gudenkauf,3.85,27030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9166877,The Girl in the Steel Corset,Kady Cross,3.81,17825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9182478,Hourglass,Myra McEntire,3.8,17572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9219901,Unbearable Lightness,Portia de Rossi,3.83,30676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260507,5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides,Matthew Inman,4.11,9469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9265453,Embassytown,China Miéville,3.86,17388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9265891,The Lost Gate,Orson Scott Card,3.82,18235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9266769,Summer and the City,Candace Bushnell,3.63,11366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9266776,Epic Fail,Claire LaZebnik,3.73,29207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9266793,Never Have I Ever,Sara Shepard,4.03,15419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9266810,Ten Things We Did,Sarah Mlynowski,3.74,15396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9268487,The Daylight War,Peter V. Brett,4.23,34419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9275658,Legend,Marie Lu,4.19,299998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9279177,The Lover's Dictionary,David Levithan,3.89,34771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9284655,Tiger's Curse,Colleen Houck,4.07,46077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9293020,The Elephant Tree,R.D. Ronald,3.52,15421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9296438,Save Me,Lisa Scottoline,3.63,20168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9297774,Eve,Anna Carey,3.69,34746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9300768,The Heroes,Joe Abercrombie,4.26,24964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9305362,Captive Prince,C.S. Pacat,3.98,23580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9307674,The Last Guardian,Eoin Colfer,4.15,34459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9329354,"The Way of Kings, Part 1",Brandon Sanderson,4.67,9792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9349915,Red Riding Hood,"Sarah Blakley-Cartwright, David Leslie Johnson, Catherine Hardwicke",3.51,14220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9361589,The Night Circus,Erin Morgenstern,4.03,429543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9366879,Bone,"Tom Sniegoski, Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",4.33,11416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9369720,Passion,Lauren Kate,3.89,119735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9376345,Bite Club,Rachel Caine,4.23,25064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9378297,Anna Dressed in Blood,Kendare Blake,3.96,72732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9394010,The Darkest Secret,Gena Showalter,4.32,23247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9395215,Everlasting,Alyson Noel,3.92,38185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9397967,Abandon,Meg Cabot,3.71,30934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399336,The Redhead Revealed,Alice Clayton,4.2,15464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9403947,Something like Normal,Trish Doller,3.81,15206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9409458,Forever,Maggie Stiefvater,3.91,85034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9409469,The Gray Wolf Throne,Cinda Williams Chima,4.39,31763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410421,Chasing Fire,Nora Roberts,4.09,26687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9413044,Everneath,Brodi Ashton,3.76,36153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9415951,Forgotten,Cat Patrick,3.79,14045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9418327,Bossypants,Tina Fey,3.94,506250,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9424367,Prized,Caragh M. O'Brien,3.99,19328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9429531,The Dry Grass of August,Anna Jean Mayhew,3.82,12446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9436632,Vanish,Sophie Jordan,3.95,25947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9436746,10th Anniversary,"James Patterson, Maxine Paetro",4.05,27052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9439303,Life,Keith Richards,3.84,60409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9439989,Touch of Frost,Jennifer Estep,3.96,23343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9440324,The Midnight Palace,"Carlos Ruiz Zafón, Lucia Graves",3.58,7784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9440448,Buried Prey,John Sandford,4.23,24695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9442157,Rock Hard,Olivia Cunning,4.11,35676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9443405,The Pale King,"David Foster Wallace, Michael Pietsch",3.95,10982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9460487,Miss Peregrine,Ransom Riggs,3.89,613674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9461872,Sisterhood Everlasting,Ann Brashares,3.9,25849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9462775,The Last Little Blue Envelope,Maureen Johnson,3.86,19275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9462795,Starcrossed,Josephine Angelini,4.08,49448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9462812,Die for Me,Amy Plum,4,45756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9464733,Beauty Queens,Libba Bray,3.6,39455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9465845,Vespers Rising,"Rick Riordan, Gordon Korman, Peter Lerangis, Jude Watson",4.12,28203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9476510,Those Guys Have All the Fun,"James Andrew Miller, Tom Shales",3.69,9413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9484114,The Happiness Advantage,Shawn Achor,4.15,11131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9489502,Cold Vengeance,"Douglas Preston, Lincoln Child",4.09,13230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9496240,The Hangman's Daughter,"Oliver Pötzsch, Lee Chadeayne",3.71,49994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9500416,Dreams of Joy,Lisa See,4.06,43863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9503336,Silver Girl,Elin Hilderbrand,3.87,24819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9509287,The Sixth Man,David Baldacci,4.13,29257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9509289,One Summer,David Baldacci,3.72,16767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9512985,The Personal MBA,Josh Kaufman,4.04,12165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9520360,The Son of Neptune,Rick Riordan,4.44,299980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9526658,Black Dawn,Rachel Caine,4.26,14778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9528186,Pretty Little Liars,Lambert M. Surhone,4.46,11643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9529502,Big Nate on a Roll,Lincoln Peirce,4.32,9873,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9532302,The Last Werewolf,Glen Duncan,3.47,10986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9533378,Hounded,Kevin Hearne,4.12,51086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9542259,Envy,J.R. Ward,4.21,15836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9542439,The Lady of the Rivers,Philippa Gregory,3.96,31744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9545064,The Story of Beautiful Girl,Rachel Simon,3.92,19655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9553503,Angel Fire,L.A. Weatherly,4.06,13765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9565045,Second Grave on the Left,Darynda Jones,4.29,30926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9565548,Grave Mercy,Robin LaFevers,3.92,70476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9565574,Grave Dance,Kalayna Price,4.11,16435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9572203,The Snowman,"Jo Nesbø, Don Bartlett",4.04,47533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9578590,Lost in Time,Melissa de la Cruz,4.05,23154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9578677,The Silent Girl,Tess Gerritsen,4.13,21444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9579634,Prince of Thorns,Mark  Lawrence,3.87,54173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9581001,Hard Bitten,Chloe Neill,4.17,28656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9581507,Don't Breathe a Word,Jennifer McMahon,3.58,10585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9591398,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,"Catherynne M. Valente, Ana Juan",3.97,25551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9592213,Faith,Jennifer Haigh,3.83,10610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9593911,Pandemonium,Lauren Oliver,4.07,181656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9593913,Requiem,Lauren Oliver,3.74,100593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9595620,Hammered,Kevin Hearne,4.22,33950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9595650,Hexed,Kevin Hearne,4.22,39926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606002,The Preacher,"Camilla Läckberg, Steven T. Murray",3.76,15851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9615347,Anya's Ghost,Vera Brosgol,3.88,39477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9627755,Isla and the Happily Ever After,Stephanie Perkins,4.1,70995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9628743,The Social Animal,David  Brooks,3.83,15378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9634967,Robopocalypse,Daniel H. Wilson,3.67,25914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9635495,Fallen,Karin Slaughter,4.23,19777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9635657,Tales from a Not,Rachel Renée Russell,4.31,22337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9637479,Dragon Bound,Thea Harrison,4.13,29920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9639197,Turn of Mind,Alice LaPlante,3.65,10954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9644151,Ashfall,Mike Mullin,3.96,18583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9647532,Fuzzy Nation,John Scalzi,4.1,17114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9659607,The Iron Knight,Julie Kagawa,4.23,64066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9662386,Tiger's Quest,Colleen Houck,4.34,28303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666241,,"يوسف زيدان, Youssef Ziedan",3.43,11218,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666812,Hades,Alexandra Adornetto,3.97,27679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9670094,Through My Eyes,"Tim Tebow, Nathan Whitaker",3.92,8727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9673436,The Invention of Hugo Cabret,Brian Selznick,4.23,132159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9674335,Locke,"Joe Hill, Gabriel Rodríguez",4.44,17333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9677870,Press Here,"Hervé Tullet, Christopher Franceschelli",4.44,15315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9680114,Pure,Julianna Baggott,3.74,18778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9680718,Half,Jennifer L. Armentrout,4.16,60629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9681098,The Fifth Witness,Michael Connelly,4.17,37594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9681214,The Goddess Test,Aimee Carter,3.83,44328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9682816,Kill Me If You Can,"James Patterson, Marshall Karp",4,16879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9684523,Caleb's Crossing,Geraldine Brooks,3.81,47525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9712341,A Girl Like You,Gemma Burgess,3.95,12117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9712492,Providence,Jamie McGuire,4,23568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9722217,,نور عبدالمجيد,3.97,7822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9724798,The Violets of March,Sarah Jio,3.8,17379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9729504,Lost in Shangri,Mitchell Zuckoff,3.82,27776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9736930,Before I Go to Sleep,S.J. Watson,3.87,180896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9739365,SEAL Team Six,"Howard E. Wasdin, Stephen Templin",4,10582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9748274,A Tale of Two Cities,Charles Dickens,3.98,14912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9751378,Summer Rental,Mary Kay Andrews,3.78,20723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9757266,Sometimes It Happens,Lauren Barnholdt,3.85,11911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9758764,Then Came You,Jennifer Weiner,3.69,36469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9761771,Pure,Jennifer L. Armentrout,4.34,44665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9761778,Deity,Jennifer L. Armentrout,4.41,39069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9792287,The Rose Garden,Susanna Kearsley,4.01,18553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9798177,Middle School,"James Patterson, Chris Tebbetts, Laura Park",4.01,14178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9799572,Rock Chick Redemption,Kristen Ashley,4.43,25766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9814682,A Song of Ice and Fire,George R.R. Martin,4.63,28654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9815702,Drink Deep,Chloe Neill,4.12,21860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9827912,Incognito,David Eagleman,3.98,11957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9832370,BookRags Summary,BookRags,4.59,18960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9833184,The Fiery Heart,Richelle Mead,4.39,49513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9835731,The Hypnotist,"Lars Kepler, Ann Long",3.63,23690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9850443,The Sisters Brothers,"Patrick deWitt, Marcelo Barbão",3.83,51694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9858488,Dead End in Norvelt,Jack Gantos,3.72,15877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9858714,The Mind Readers,Lori Brighton,3.76,9825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9862761,1493,Charles C. Mann,4.05,10963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9864913,Jaya,Devdutt Pattanaik,4.2,9534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9876989,"Blue Exorcist, Vol. 1","Kazue Kato, John Werry",4.36,39464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9888775,Catching Jordan,Miranda Kenneally,3.85,50383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9893331,Twisted,Sara Shepard,4.05,24251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9893355,Stunning,Sara Shepard,3.95,13636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9897164,Apollyon,Jennifer L. Armentrout,4.4,31942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9902804,Lies That Chelsea Handler Told Me,"Chelsea Handler, Johnny Kansas, Stephanie Stehling, Heather McDonald, Roy Handler, Brad Wollack, Amber Mazzola, Josh Wolf, Shoshanna Handler, Eva Magdalenski, Amy Meyer, Glen Handler, Dave Mallow, Sarah Colonna",3.74,37936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9912994,Damned,Chuck Palahniuk,3.38,33787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9915707,Endure,Carrie Jones,4.08,16128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9917879,The Unwanteds,Lisa McMann,4.07,16776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9917938,Blood Red Road,Moira Young,3.94,47690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9917945,Perfect,Ellen Hopkins,4.35,21089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
